code.rfl,Database,Crop,Crop_Water,Database_Water,orderData,SEV_cond,orderBox,PRIn
A.223,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.000955592
A.224,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.004791697
A.225,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.028038904
A.226,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.024181796
A.227,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.008310357
A.228,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.017290885
A.229,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.001939428
A.230,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.008279702
A.231,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.019292731
A.232,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.031581623
A.233,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.014970178
A.234,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.036807369
A.235,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.014694281
A.236,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.017797032
A.237,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.008596511
A.238,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.006177568
A.239,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.005876065
A.240,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.007550362
A.241,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.413126457
A.242,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.454919311
A.243,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.027566805
A.244,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.043873697
A.245,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.024928753
A.246,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.031388653
A.247,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.035543191
A.248,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.024029563
A.249,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.035346156
A.250,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.0328226
A.281,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.03659145
A.282,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.018259353
A.283,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.021224551
A.284,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.020128341
A.285,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.007837282
A.286,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.003478843
A.287,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.017133539
A.288,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.008862289
A.289,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.00906401
A.290,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.008952633
A.291,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.000417623
A.292,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.011549438
A.293,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.003903044
A.294,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.021143099
A.295,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.032499918
A.296,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.011779166
A.297,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.005490864
A.298,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.005696331
A.299,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.003168379
A.300,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.007383485
A.301,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.02687299
A.302,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.020575947
A.303,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.009008329
A.304,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.015024431
A.305,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.01260335
A.306,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.005043851
A.307,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,9.31E-05
A.308,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.009230902
A.309,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.001447702
A.310,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.03435386
A.311,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.010398764
A.312,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.00720527
A.333,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.065879941
A.334,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.005740385
A.335,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.005908125
A.336,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.003431929
A.337,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.033858859
A.338,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.025092729
A.340,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.002028065
A.341,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.012985401
A.342,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.020408608
A.343,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.001152337
A.344,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.038936863
A.345,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.006517046
A.346,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.016785757
A.347,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.020987764
A.367,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.029591315
A.368,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.03108014
A.369,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.019929516
A.370,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.000353771
A.371,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.033548325
A.372,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.026788967
A.373,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.028724905
A.374,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.00776373
A.375,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.038359637
A.376,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.00643081
A.377,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.022437228
A.378,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.003528672
A.379,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.029722401
A.380,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.006547277
A.381,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.002267153
A.382,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.003772883
A.383,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.000966313
A.384,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.064174719
A.385,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.035506133
A.406,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.003577453
A.407,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.019173278
A.408,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.067275072
A.409,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.001898097
A.410,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.025153502
A.411,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.002307894
A.412,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.151194539
A.413,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.013098937
A.414,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.025971709
A.415,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.011132825
A.416,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.019757105
A.417,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.010266708
A.418,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.002444129
A.419,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.040030457
A.420,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.024801648
A.421,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.025634109
A.422,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.016855656
A.423,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.013104404
A.448,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.003721478
A.449,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.002361187
A.450,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.008659272
A.451,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.023413103
A.452,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.009865805
A.453,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.001814305
A.454,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.0069579
A.455,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.007490108
A.456,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.016348238
A.457,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.050632036
A.458,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.048185621
A.459,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.024420395
A.460,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.004441122
A.461,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.008018325
A.462,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.00486188
A.463,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.005018816
A.464,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.006214579
A.482,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.009538613
A.483,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.049828856
A.484,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.008288814
A.485,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.003280452
A.486,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.001042965
A.487,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.004800117
A.488,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.039184677
A.489,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.074722496
A.490,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.019078494
A.491,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.013444998
A.492,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.218980099
A.493,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.015412179
A.494,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.023109492
A.495,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.043042838
A.496,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.010064641
A.497,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.00745764
A.498,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.022524485
A.536,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.01168716
A.537,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.015612664
A.538,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.007281461
A.539,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.014721959
A.540,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.002624085
A.541,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.031297936
A.542,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.00630507
A.543,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.02916182
A.544,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.070130829
A.545,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.204839593
A.546,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.020831711
A.547,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.078657878
A.548,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.024257389
A.549,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.023758341
A.550,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.023443675
A.551,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.015961373
A.552,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.009005879
A.553,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.017601942
A.554,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.077554338
A.555,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.040516742
A.556,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.026860698
A.557,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.004790364
A.558,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.017226785
A.559,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.017252856
A.560,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.009096989
A.561,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.012059019
A.562,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.027297882
A.563,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.005426464
A.564,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.007561194
A.565,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.007474437
A.566,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.309612518
A.567,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.170198662
A.568,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.022033407
A.569,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.029692973
A.570,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.031249323
A.597,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.016826907
A.598,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.015484783
A.599,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.013008543
A.600,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.023294686
A.601,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.009877818
A.602,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.0090863
A.603,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.003259896
A.604,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.009186595
A.605,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.074497745
A.606,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.009712647
A.607,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.000893916
A.608,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.017729586
A.609,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.0332387
A.610,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.026995015
A.637,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.00565687
A.638,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.00836616
A.639,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.017394921
A.640,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.016869265
A.641,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.015747912
A.642,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.047024639
A.643,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.045932984
A.644,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.009029958
A.645,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.013015524
A.646,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.009947622
A.647,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.017643671
A.648,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.021684054
A.649,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.061410945
A.650,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.009128616
A.651,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.019077284
A.652,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.003018998
A.653,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.044562659
A.672,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.007060678
A.673,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.003908492
A.674,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.003967792
A.675,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.010136898
A.676,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.002462748
A.677,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.000360997
A.678,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.001455363
A.679,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.012423322
A.680,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.009107499
A.681,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.070334831
A.682,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.0251316
A.683,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.045959769
A.684,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.088458618
A.685,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.023654291
A.686,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.097341442
A.687,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.033734646
A.688,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.009301928
A.689,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.019986624
A.690,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.010810215
A.691,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.027112147
A.711,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.036005049
A.712,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.03967748
A.713,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.026346832
A.714,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.073861325
A.715,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.021139266
A.716,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.034739088
A.717,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.035008046
A.718,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.003099861
A.719,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.024955362
A.720,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.03081555
A.721,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.015649641
A.722,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.053255518
A.723,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.044281027
A.724,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.051365165
A.725,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.033691487
A.17,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.052209092
A.18,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.013509558
A.19,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.04585822
A.20,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.079105904
A.21,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.002727344
A.22,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.012987555
A.23,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.037913822
A.24,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.019648235
A.25,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.03735301
A.26,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.086062204
A.27,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.059821853
A.28,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.067496942
A.29,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.001476689
A.30,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.054129757
A.31,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.065428172
A.32,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.05253918
